<<<<<<< HEAD
7007.5086722290225,3366.868247108971
7170.699319804411,3366.867232309988
7333.889967332992,3366.864187912142
7497.080614767954,3366.85911391623
7497.082393775618,3418.139441218641
7333.891153338101,3418.1445155852257
7170.699912806966,3418.147560205077
7007.5086722290225,3418.1485750783936
7007.5086722290225,3469.428899468603
7170.700505854819,3469.427884521251
7333.892339433807,3469.4248396790963
7497.084172919178,3469.419764942238
=======
5842.03160987296,5987.070536984221
5891.014840582598,5987.0704470805995
5939.9980712914785,5987.0701773698365
5988.981301997336,5987.069727851631
5988.981593482166,6015.497638783235
5939.9982656146985,6015.498088319896
5891.014937744208,6015.498358041733
5842.03160987296,6015.498447948945
5842.03160987296,6043.926357829087
5891.015034910353,6043.926267918184
5939.998459946234,6043.925998185174
5988.981884979848,6043.925548630257
>>>>>>> bf6c926fa17c4127fce463b7e899dece4d30d928
